2018-12-14 15:06:53,626 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext 589 - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1f97cf0d: startup date [Fri Dec 14 15:06:53 CST 2018]; root of context hierarchy
2018-12-14 15:06:55,789 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 91 - Tomcat initialized with port(s): 8111 (http)
2018-12-14 15:06:55,832 [main] INFO  o.a.coyote.http11.Http11NioProtocol 180 - Initializing ProtocolHandler ["http-nio-8111"]
2018-12-14 15:06:55,844 [main] INFO  o.a.catalina.core.StandardService 180 - Starting service [Tomcat]
2018-12-14 15:06:55,844 [main] INFO  o.a.catalina.core.StandardEngine 180 - Starting Servlet Engine: Apache Tomcat/8.5.28
2018-12-14 15:06:55,851 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener 180 - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\java\jdk1.8.0_92\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files\VanDyke Software\Clients\;D:\java\jdk1.8.0_92\bin;D:\java\jdk1.8.0_92\jre\bin;D:\Program Files\maven\apache-maven-3.3.9\bin;C:\Program Files (x86)\MySQL\MySQL Server 5.5\bin;C:\Program Files\TortoiseSVN\bin;c:\windows\system32;C:\Program Files (x86)\IDM Computer Solutions\UltraEdit;D:\Program Files\Git\cmd;D:\Program Files\maven\apache-maven-3.3.9\bin;D:\oracleclient\instantclient_12_2;C:\Windows;C:\Windows\system32\wbem;D:\erlang\erl10.0.1\bin;C:\Program Files (x86)\SSH Communications Security\SSH Secure Shell;.]
2018-12-14 15:06:56,014 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 180 - Initializing Spring embedded WebApplicationContext
2018-12-14 15:06:56,015 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader 285 - Root WebApplicationContext: initialization completed in 2389 ms
2018-12-14 15:06:56,314 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean 185 - Servlet dispatcherServlet mapped to [/]
2018-12-14 15:06:56,317 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean 185 - Servlet statViewServlet mapped to [/druid/*]
2018-12-14 15:06:56,321 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 243 - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-12-14 15:06:56,321 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 243 - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-12-14 15:06:56,321 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 243 - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-12-14 15:06:56,322 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 243 - Mapping filter: 'requestContextFilter' to: [/*]
2018-12-14 15:06:56,322 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 256 - Mapping filter: 'webStatFilter' to urls: [/*]
2018-12-14 15:06:57,809 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter 567 - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1f97cf0d: startup date [Fri Dec 14 15:06:53 CST 2018]; root of context hierarchy
2018-12-14 15:06:57,917 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/getMapping/{id}],methods=[GET],consumes=[application/json],produces=[application/json;charset=UTF-8]}" onto public void com.cfygit.parent.controller.hello.getMapping(java.lang.Long)
2018-12-14 15:06:57,919 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/putMapping/{id}],methods=[PUT]}" onto public void com.cfygit.parent.controller.hello.putMapping(java.lang.Long)
2018-12-14 15:06:57,919 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/h/{id}],methods=[GET]}" onto public void com.cfygit.parent.controller.hello.sayHellow(java.lang.Long)
2018-12-14 15:06:57,920 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/postMapping/{id}],methods=[POST],consumes=[application/json],produces=[application/json;charset=UTF-8]}" onto public void com.cfygit.parent.controller.hello.postMapping(java.lang.Long)
2018-12-14 15:06:57,920 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/h]}" onto public java.lang.String com.cfygit.parent.controller.hello.sayHello()
